"1","seriously  if the problem is white people not breeding how can you blame anyone other than white people ?"
"1","yeah  we're on the road to defeating the islamic state ... the wrong road ..."
"1"," rt replace  "" white people "" "" with any other race & you'd be suspended.this is mainstream culture now  when will you wake up and help your own ? """
"1","in what way is it wrong was america not tailored by white people for white people ?"
"1","dr . david duke : will the white race survive ? ( video ) #flegs #onthehill #tweetni via"
"1","black lies matter is just occupy wall street with a little bit more melanin . they are a complete racist joke !"
"1","lol people of color couldn't stop themselves from being enslaved last time & still can barely"
"1","trump admin w'd fully support us whites in class action 4genocide ! ? ! ?"
"1","rudolf hess  the martyr for peace t-shirt from the white resister via"
"1","sure have open borders look what it's done for europe . europe is gone"
"1","  "" american "" "" means nothing . whites need to start looking out for themselves . u want "" "" america "" "" to end up like south africa ? """
"1","lots of white friends ? do you tell them all the time how they are white supremacists and should give you restitution ?"
"1","just remember this : me ( biracial ): wow he beat everyone in class ? weird.black : he must of cheated.white : it's expected  he's white ."
"1","look it's nothing against hindus but it comes back to nationalism . every non white with a job here is a white out of work"
"1","jews have always instigated and radicalized other racial minorities against white societies - they admit it here :"
"1","ignorant things ? blacks rioting and destroying commerce and civilization . it's why whites abandoned st . louis years ago"
"1","cruz is the real outsider . palin is the real liberal . racist hollywood is run by white leftists of an otherwise indeterminate ethnicity ."
"1","al qaeda to jihadis : make sure to kill white people to avoid hate crime label #orlando #al-qaeda"
"1","70 niger churches struggle to rebuild after muslim revenge rampage for muhammad cartoons"
"1","list of killings in the name of islam : last 30 days ;"
"1","this is the sort of self-determination we and the broader alt-right support.would you like to discuss this in a public forum ?"
"1"," the precedent being  "" european nations are allowed to exist . "" "" """
"1","it's too bad that neocons won't allow white people to feel the same way without getting called ugly epithets ."
"1","one people . one nation . end imigration ."
"1","white nationalism is the answer ."
"1","lmao ! ceo of adl ( ( ( jonathan greenblat ) ) ) says echo meme is an online version of burning a cross via"
"1","rt the active shooter in charleston sc is a crazy black man not a white supremacist . i know you democrat race baiters ( cont"
"1","selma anti-white crapfest now in full swing | incog man"
"1","ding ding ding . we have a winner  hunter here  and a cuck of the day award to brandon ."
"1","look how happy she is  tears of joy . #nazi #nazis4lyfe"
"1","berlin is the new jerusalem : more and more israeli jews moving to germany #swrm via"
"1","preserving our european identity is vital to turning america back to the country it once was ."
"1","elderly white people are a problem that hasn't as of yet been addressed . their programming is obsolete ."
"1"," yet another islamic supremacist tries to fool people with big lie that opposing jihad terror =  "" hate . "" "" """
"1","  "" gentrification "" "" means white people move in "" "" diversity "" "" means white people chased out #whitegenocide """
"1",". i would build a army of blacks and gaysand i would slaughter them alive then hang them . or for fun burn them . #aprilfoolsday"
"1","  "" white privilege "" "" is the privilege you enjoy of living in a civilized white majority society """
"1",": this guy earns his daily bread by spreading #hate now they are pinning half white crime's on 100 % aryan / white peopl ..."
"1","never i hope it's degrading can't believe the germans they have sunk so low !"
"1","i challenge you to a iq test ... we can take the test on live stream video and have someone go over the rest results so the entire world can see ... do you take me on that challenge ? call me at 404-923-0255 - winner has to pay the loser $ 500"
"1"," when we achieved  "" progress  "" "" men lost their women  women lost their true identity  & children lost direction in the home . """
"1","your prob right .. however  the klan would have more money so better weapons"
"1","the people who predicted the catastrophic result of mass immigration were banished from political discourse"
"1","the #trucons inside the #cagopconvention are probably ready to surrender to the mexican forces . california isn't the hill to die on ."
"1","hollywood  the news media  the entertainment media and the publishing industry are all dominated by jews :"
"1","to me  it comes from other whites . whites with funny accents  that aren't from around here . rather than from poc ."
"1"," gob bluth stabbed by white power bill :  "" white power  "" "" "" "" ( but ) i'm white . "" "" #whitepower #news #quote """
